pair_id,cosine_score,manhattan_distance,euclidean_distance,dot_product
11496043_6539307,0.9230141,-124.7211,-5.6220026,187.27509
12788125_6047318,0.88706386,-146.86566,-6.694622,175.48746
6030180_10285617,0.9889347,-47.4943,-2.1547983,207.3244
6030180_7282222,0.9792664,-65.747246,-2.94281,204.51233
13476930_8972521,0.7354537,-231.54309,-10.55314,154.38571
14155624_8972521,0.9708982,-78.19667,-3.5415888,208.28862
13476930_14155624,0.7253977,-237.96089,-10.655186,149.82718
13951579_5410116,0.9979094,-21.440666,-0.98502105,223.40929
16411198_11918411,0.99593467,-30.210918,-1.3539077,223.7835
670188_3629398,0.72900796,-223.87766,-10.125097,134.6492
5424990_3629398,0.95217687,-97.7384,-4.5124726,201.64096
16274291_5410129,0.8926787,-141.45163,-6.456565,173.32532
9280558_16802006,0.9871853,-53.213207,-2.4050882,222.80244
11212849_5712523,0.9848442,-56.983055,-2.5788047,215.97418
5491001_2555761,0.99664634,-28.57104,-1.3012637,243.41588
2555761_13239872,0.99081373,-48.710495,-2.2154136,247.14783
14078083_13239872,0.99399906,-38.41757,-1.7601265,254.56416
9143504_13801573,0.9069941,-127.201126,-5.752264,161.32382
5450325_14852545,0.45336258,-281.8652,-13.015246,67.12304
5450325_7706297,0.7708316,-200.30975,-9.035584,136.71564
11347714_8602345,0.70898837,-224.72305,-10.202146,126.30473
17019780_12492358,0.94810694,-105.70157,-4.857741,212.18001
2900433_16449910,0.8919477,-144.28116,-6.53116,175.52357
17520729_16870056,0.7221025,-202.57915,-9.291324,110.63803
17520729_16860466,0.6652293,-232.23126,-10.524409,110.030365
12189397_7938471,0.9768641,-78.00342,-3.4858959,256.30768
15210924_7838604,0.968651,-87.56477,-4.004965,243.88364
5353683_10950298,0.9655993,-93.42385,-4.244414,252.5069
7838604_4347180,0.9366172,-123.74595,-5.666404,234.84996
4118525_7744025,0.8336993,-181.10571,-8.276683,169.08606
7744025_14759517,0.9377507,-115.0956,-5.2248607,205.56577
3556293_11903216,0.9637983,-93.35103,-4.2191043,230.1869
11903216_12142659,0.9681476,-87.85237,-4.0104623,244.16666
14599227_12142659,0.9519544,-108.07781,-4.8836236,230.67798
4702711_13493975,0.9614254,-84.375496,-3.8777924,186.1391
13493975_169368,0.9873767,-49.086483,-2.247075,191.95749
2380808_4702711,0.9716604,-73.3629,-3.337036,183.42914
11933246_12353133,0.996529,-26.95002,-1.2162344,209.82411
15824649_16067015,0.89030176,-148.92728,-6.7337923,183.92499
16534822_15056450,0.98810446,-47.042774,-2.1686845,194.52545
15050035_16541240,0.830423,-189.53568,-8.524179,175.71844
15050035_40968,0.78104544,-209.04846,-9.422564,158.1907
10530958_7645859,0.9577213,-92.0278,-4.1719804,196.8471
3121828_14079159,0.872168,-167.82413,-7.6327853,198.74268
12815600_14926501,0.8023058,-201.55807,-9.117129,168.4993
16646720_9625896,0.6307144,-262.8324,-11.871643,120.332825
5264671_961747,0.753711,-171.03976,-7.761219,91.759735
9308468_648338,0.9364877,-131.81294,-5.861659,252.40805
8052325_14696283,0.93722725,-128.22159,-5.8431683,254.30426
648338_17557461,0.9433932,-123.71506,-5.5107036,252.57336
13685259_2487507,0.6234778,-270.72028,-12.390844,127.03262
5454442_16448197,0.99875325,-16.328424,-0.7453406,222.01791
16370223_8345766,0.69292367,-252.5662,-11.373476,145.69339
3707004_12507892,0.9845897,-49.13958,-2.2568254,162.38193
815038_8399969,0.93085635,-117.24484,-5.370019,190.21288
15175021_6903190,0.90335095,-134.53958,-6.2163587,177.31879
6205401_815038,0.89828527,-144.21313,-6.619984,193.51477
3384181_15782659,0.8460987,-186.62213,-8.466411,196.22028
808559_16854051,0.89722407,-154.81288,-6.950131,210.31543
13002379_8151395,0.8375221,-192.1236,-8.777907,198.2425
16987556_15618907,0.9838405,-64.42295,-2.9483414,264.4177
15618907_11658936,0.9913123,-47.80477,-2.157483,265.52585
9647072_14885912,0.9376812,-113.855225,-5.181839,201.44606
15335626_9647072,0.8962498,-144.11108,-6.5970297,187.9509
536433_14290530,0.9336805,-117.55887,-5.35228,201.65268
11599278_15156642,0.94769585,-105.217094,-4.8009896,208.61945
11010888_1846520,0.8865557,-149.1113,-6.6941767,175.05963
190481_11010888,0.94471824,-100.19223,-4.6210885,181.9529
9293076_1846520,0.9406475,-108.379684,-4.9277415,191.53523
14792006_3539333,0.82680666,-172.7874,-7.824332,145.66768
9024022_3539333,0.73954153,-206.20712,-9.322054,123.253296
11360478_6781311,0.9095273,-127.51586,-5.8164196,166.64703
10200879_6082212,0.8214245,-175.37482,-8.0029955,146.50317
5931613_6082212,0.68758756,-233.26265,-10.677608,125.36458
16866433_6082212,0.6739306,-245.29593,-11.130373,127.95897
8051451_13047107,0.94652677,-109.65796,-4.95351,215.70569
15314913_16270963,0.97367156,-71.80945,-3.2398758,191.21962
12906651_6866563,0.9901515,-47.40091,-2.1536207,232.949
6866563_8763361,0.97981113,-68.60515,-3.0904691,231.4002
4125061_8763361,0.96800876,-85.570854,-3.8830864,227.55933
12513819_7663387,0.8934018,-136.85834,-6.2341614,159.04526
12513819_11736256,0.97124124,-72.98194,-3.321998,186.31537
11736256_3634940,0.8905103,-140.72964,-6.353143,161.58694
11215842_16890152,0.9903564,-44.615616,-2.042622,212.14404
8257114_15620275,0.975319,-70.55293,-3.2132745,203.47333
8257114_16666766,0.95953184,-93.26967,-4.227107,206.84882
7806203_10329254,0.9709339,-81.53349,-3.7034464,229.03156
5487224_16659664,0.95338637,-106.03224,-4.7945304,234.74393
8131509_16659664,0.9726075,-79.74628,-3.627418,231.48718
15073798_16576395,0.9526013,-95.17679,-4.3479934,183.55661
8244606_16576395,0.93497187,-107.8809,-4.88754,171.62341
16576395_7175173,0.98796886,-46.625877,-2.091245,175.56628
17399242_8365996,0.96039695,-95.44135,-4.2955494,218.03221
16086100_8365996,0.9503969,-108.25505,-4.9493775,232.60948
16086100_16498388,0.9653881,-91.69459,-4.1951585,245.2377
4668377_16971634,0.978395,-68.19081,-3.133336,219.83188
16971634_10345615,0.9651723,-86.89389,-3.982131,219.37894
16971634_14110666,0.6787139,-258.3081,-11.648765,141.15765
10139186_10784116,0.7166814,-228.73538,-10.412866,136.13438
7114445_10784116,0.76619816,-216.9278,-9.825896,153.58553
12515370_1261576,0.9426787,-113.08046,-5.0403595,206.16669
14678542_14143144,0.94869375,-104.610985,-4.741857,206.58746
14678542_17557313,0.9650447,-87.18392,-3.951519,215.54196
9597761_9860661,0.9743556,-78.992355,-3.6255283,248.19196
9597761_5245798,0.9759149,-77.7487,-3.525175,251.59482
11823400_3299951,0.8516819,-156.24687,-7.1822944,142.3333
10423932_3299951,0.9179612,-123.6184,-5.5207033,170.4985
360442_3299951,0.8797641,-145.11377,-6.641544,161.16281
15606059_16052185,0.96759975,-90.07369,-4.04141,243.69598
16052185_5323539,0.975241,-77.649055,-3.5186193,243.83347
3823411_16052185,0.98748684,-54.976883,-2.4975653,245.97745
10034241_12621996,0.94513386,-106.531235,-4.757101,194.87073
12930506_16741606,0.9903341,-49.213074,-2.2391145,250.56331
3937993_11293534,0.98834956,-53.66653,-2.4540775,252.00452
7087790_3937993,0.9672755,-91.23654,-4.095673,246.79912
3064599_9871004,0.9890956,-48.606857,-2.2120671,217.51886
9466080_11727821,0.93903446,-110.35167,-4.9453816,188.26588
12923509_9945355,0.8882377,-142.98135,-6.4283977,164.1988
9290913_15243282,0.96640843,-79.77136,-3.5347028,179.28772
6752991_9290913,0.9647973,-81.37874,-3.6344855,180.0964
1999992_12206748,0.9903169,-43.635956,-1.9511243,194.1341
14834936_16234494,0.923301,-118.91646,-5.470111,178.03572
14796970_15231185,0.8397758,-173.943,-7.9974337,167.0658
14834936_15231185,0.8351035,-179.4125,-8.189618,169.77557
9167370_5038303,0.9729675,-79.00441,-3.518446,220.88171
16074836_5038303,0.9842494,-60.24717,-2.7104468,224.54163
9167370_5977205,0.97139555,-81.58151,-3.647385,225.86743
11196637_16493351,0.9779967,-70.3522,-3.1987133,227.28879
16178812_16342483,0.8931571,-153.26591,-6.979956,196.73837
16178812_5932627,0.99186975,-44.283066,-1.9722636,236.49963
4114530_2232752,0.9382657,-116.41896,-5.3585505,217.76398
4513918_12542199,0.99448055,-36.191177,-1.6217302,236.71411
4114530_10045964,0.9954338,-32.478634,-1.4745861,236.1055
5074605_9515193,0.9964273,-26.809921,-1.2335879,211.52266
5074605_4701993,0.996243,-27.376745,-1.2674748,210.50813
3574550_13421872,0.998282,-19.163437,-0.863558,212.4444
2877808_15112262,0.97421783,-75.65453,-3.450798,223.11647
8845863_15112262,0.82165736,-196.9508,-9.0466385,188.31851
9139432_16525899,0.9931835,-39.757706,-1.8339919,234.38898
9139432_5329051,0.99333555,-39.578026,-1.7744615,231.67674
11490723_12445025,0.84047806,-187.28932,-8.428213,186.41115
11490723_1045971,0.81686896,-196.85814,-8.932361,175.95975
16007349_1715336,0.9773019,-66.88805,-3.069491,201.47324
15823601_1715336,0.96345824,-84.14974,-3.8182569,190.94145
6068989_1715336,0.97646564,-68.55792,-3.1146383,200.4826
3127121_15196619,0.96394813,-91.86931,-4.1307836,228.1125
15349717_3311342,0.9781397,-68.510506,-3.1403823,213.39679
6822765_4382438,0.9957327,-31.283775,-1.399389,218.9059
3311342_12735844,0.996429,-27.855896,-1.2736938,223.96457
4999164_5225361,0.9832609,-62.91919,-2.8375912,236.28616
2149871_16599727,0.9821674,-65.30763,-2.9822323,242.8081
4999164_16599727,0.97452915,-78.35327,-3.5572731,238.9924
8243957_1757574,0.99452364,-32.05599,-1.4501145,190.4646
1757574_876432,0.98434836,-55.540787,-2.5100048,194.2752
1899750_4477845,0.99617946,-28.51445,-1.2781136,197.64203
10732305_13459819,0.9287909,-125.70503,-5.6402197,205.5376
9451967_759720,0.92867434,-120.4133,-5.44016,192.452
14965247_16273479,0.95900595,-93.44354,-4.2500076,211.0604
17557459_6213525,0.73177946,-245.95032,-11.100561,165.54018
16596645_6213525,0.7611685,-232.98862,-10.584095,174.52606
16596645_14123655,0.9597947,-101.212524,-4.5681534,248.27408
12007006_6522321,0.9680207,-86.15976,-3.900887,220.98717
13435304_10313580,0.9775666,-70.02496,-3.17283,218.37146
16101932_3487632,0.9505646,-106.86432,-4.7569776,217.40335
3386822_13418998,0.93834513,-115.33939,-5.2719913,205.2583
9997627_16147583,0.942679,-108.93593,-4.938732,199.89508
1498757_11107763,0.97576565,-74.72848,-3.3641546,225.18512
15641774_5676216,0.74519587,-230.03749,-10.568721,162.85654
5676216_15659814,0.9780208,-70.962616,-3.1820488,224.64886
10921507_353853,0.97599036,-73.813156,-3.3515751,224.12637
10921507_13774363,0.95242614,-103.29491,-4.646579,215.5781
10921507_8686935,0.9586943,-96.0674,-4.357518,218.83533
965836_11206316,0.92019933,-128.17899,-5.719923,188.63576
9951960_14584339,0.89604396,-139.51105,-6.5222707,183.02628
6183663_14784076,0.99160415,-41.549515,-1.8810182,207.7001
13692227_15795082,0.9393101,-117.77402,-5.3390145,220.18744
10206932_14784076,0.81177706,-190.41435,-8.603433,155.56714
6348576_15561179,0.9676809,-85.79682,-3.9055674,228.35114
15561179_13791473,0.9988249,-16.896679,-0.7498649,236.99936
17557378_15788739,0.9415773,-106.74341,-4.8244314,186.47559
14929581_8773775,0.9786228,-55.604164,-2.5229404,145.38623
12557044_5769692,0.8817017,-161.94943,-7.3138924,199.27373
8707752_16518810,0.8440641,-172.2763,-7.868115,167.51862
17557293_16518810,0.9424919,-107.02541,-4.806374,189.27063
11143527_12895990,0.96987516,-79.85603,-3.546731,200.14137
15397032_10028061,0.9754653,-70.85795,-3.2195668,206.04366
7424068_10229709,0.9983939,-19.598145,-0.8792865,238.86673
5040853_15539281,0.6500182,-260.20825,-11.906288,128.17279
12234996_10508541,0.99814665,-19.365519,-0.88711995,211.8763
12234996_14256913,0.99902487,-14.018124,-0.6438782,212.34534
11057953_10508541,0.9991157,-13.412935,-0.61298776,211.29636
16487367_7515736,0.77805865,-189.60683,-8.732269,130.65596
17336853_16487367,0.77654016,-198.14456,-9.049174,142.21846
3442066_11891856,0.67963815,-234.87848,-10.539876,117.77908
10834162_14951522,0.98957175,-44.80744,-2.021998,193.72481
8477917_16251711,0.98642784,-50.850952,-2.3408787,198.75885
7403371_3684550,0.9891006,-45.642193,-2.0747914,194.76282
16108965_9039467,0.9485682,-103.739075,-4.737043,205.85742
6963453_3819610,0.99137944,-40.810127,-1.8834059,202.90149
12963891_6963453,0.98460156,-55.985275,-2.5593972,207.18697
11954268_5016203,0.99237525,-39.404556,-1.7870479,204.90549
14423124_10837098,0.9596824,-95.96569,-4.3704963,219.44052
9562380_14160676,0.98560125,-58.51551,-2.6697228,243.73956
16241634_14160676,0.9615099,-97.45578,-4.412104,242.46683
11216286_17181700,0.9519114,-102.45551,-4.69134,216.87277
16341546_8031151,0.852992,-182.48016,-8.312724,200.47388
13496552_13025299,0.85738313,-166.58894,-7.476929,165.61562
6384750_13496552,0.6336245,-250.88834,-11.32924,110.80487
13738154_13025299,0.9246619,-122.38042,-5.5667663,190.16614
8420324_5791807,0.933264,-119.33217,-5.420974,205.05092
13769506_9183264,0.95856714,-93.62767,-4.2198224,201.03296
8420324_7010267,0.939488,-115.175705,-5.1992226,209.84387
15995548_17557436,0.97297245,-83.24736,-3.7976925,256.98846
7141715_52708,0.94447047,-112.10533,-5.03435,215.47491
2148438_772249,0.9874128,-50.025818,-2.2556486,199.44164
15033112_16497758,0.9842472,-55.594444,-2.5165915,193.51924
16581936_2920525,0.97944224,-63.38996,-2.8733625,194.15765
6092371_11923155,0.9559097,-92.119095,-4.171035,188.3377
7222537_4019508,0.9943548,-31.927317,-1.4420285,183.06581
15757419_14839612,0.81491494,-182.66583,-8.328714,152.47223
2250523_4287843,0.94073474,-115.20346,-5.219635,216.19221
4778715_5464830,0.73542655,-236.45883,-10.628439,156.79752
4778715_6505446,0.9584388,-93.83976,-4.230573,205.14066
4064084_12726249,0.9254881,-128.92642,-5.889889,205.6901
13361964_4097787,0.83949625,-157.48569,-7.2696815,136.65099
13909932_17401560,0.8133012,-185.61465,-8.413377,153.73979
14492790_11942285,0.99345285,-38.34091,-1.7408438,229.92474
4560416_14094097,0.8657998,-156.15742,-7.1030188,162.7128
13021278_14944109,0.9928979,-35.947838,-1.6217004,183.77841
14094097_949596,0.9792497,-60.953384,-2.7719433,180.93779
7375891_16215967,0.9914517,-40.802605,-1.8361572,193.59036
2013090_16215967,0.96972847,-76.01153,-3.4393942,183.51343
16215967_10657225,0.96105605,-86.275375,-3.8913765,185.23924
10997448_9584615,0.97794795,-69.499504,-3.158139,220.65323
3340196_10997448,0.97311056,-77.8203,-3.4776947,215.03381
3340196_9584615,0.9499893,-103.60758,-4.687944,207.8304
5721528_12515788,0.81464815,-176.79852,-8.03663,138.4932
121570_5055439,0.84694016,-168.63202,-7.5387673,157.04477
6092623_12515788,0.76065487,-200.47787,-9.053268,128.19814
15130812_15064622,0.6901388,-219.8052,-10.073001,112.95759
14505351_15130812,0.80853814,-175.6153,-7.9238467,132.49252
7926722_2871304,0.97540075,-72.95085,-3.2800517,212.79373
11018052_7926722,0.99237776,-40.221176,-1.8398237,214.3974
14360710_7926722,0.9937487,-36.706436,-1.6587112,217.02249
3793883_3110051,0.9813135,-63.54297,-2.916241,221.00754
5198363_16728820,0.99691725,-24.891035,-1.1311526,206.71436
3793883_8017594,0.94215244,-112.40228,-5.080011,203.68567
1142727_15071863,0.9468489,-103.62814,-4.623529,190.31462
4627974_7773096,0.98596543,-52.34002,-2.3739054,197.76697
10108094_13107801,0.9888475,-52.583004,-2.3866818,252.43726
14152048_10360558,0.9911317,-47.839985,-2.1545842,258.99823
616205_10360558,0.9742981,-81.12748,-3.7077386,258.46997
17557364_10608571,0.9499195,-104.29431,-4.727556,209.52411
7684273_17557274,0.9121272,-119.67296,-5.4604425,152.55109
6098599_3101228,0.88592696,-154.09296,-6.981744,189.03145
13536328_310017,0.96422243,-88.66681,-3.9492164,209.24522
6098599_1825832,0.907395,-137.74707,-6.194644,180.75323
11984747_8652901,0.94400346,-94.30052,-4.321072,153.1984
14827107_2568547,0.7569472,-229.07294,-10.385245,159.38034
16782521_2568547,0.9552624,-100.905045,-4.661581,230.18474
14827107_3165375,0.77053946,-213.5727,-9.622887,152.28195
9869444_4985858,0.98996395,-48.994385,-2.2069848,239.72353
369716_10614670,0.9928665,-40.024124,-1.7951629,222.19235
10614670_8449953,0.9888313,-50.16115,-2.2713647,226.73134
14262153_2851173,0.9615271,-89.68404,-4.054658,203.86407
14262153_15568933,0.9575017,-94.60551,-4.231484,201.15921
6968520_9619859,0.97783846,-67.39664,-3.049694,204.9013
14011807_16294092,0.78938675,-200.56583,-9.133418,155.38164
513182_7104140,0.8049426,-189.13393,-8.603628,152.58168
513182_11921249,0.882733,-141.907,-6.415701,149.13113
8201751_13024935,0.9246098,-125.667496,-5.605071,192.63058
4001956_13024935,0.94165266,-109.041756,-4.9126854,194.4715
15676309_4001956,0.94062865,-108.37832,-4.8865805,188.7601
7607216_14993396,0.48240793,-324.055,-14.7640295,101.47714
10701721_11805782,0.9387187,-112.212234,-5.119424,199.40633
10701721_16450491,0.9691191,-82.91657,-3.7324693,216.74866
10701721_15818906,0.97673714,-69.34871,-3.1722014,210.08583
10272038_1871218,0.95807296,-101.64677,-4.598359,238.0811
1871218_14129649,0.95968586,-100.22437,-4.5807867,242.13809
2080286_16657874,0.9671401,-90.76004,-4.109083,245.09521
2205378_14306688,0.96179324,-93.45798,-4.2425184,226.43356
16011361_14306688,0.9543443,-101.25899,-4.6342273,224.3055
2518600_14702689,0.97753996,-56.47096,-2.5561628,141.63388
2518600_11470113,0.7898575,-177.75194,-8.059873,120.78487
2518600_17508779,0.15430391,-375.424,-17.118519,26.261406
3884472_17262283,0.96717465,-82.63411,-3.7053616,201.72484
7514230_14478975,0.9510387,-96.188446,-4.45952,193.01657
2679772_14478975,0.9554288,-96.50067,-4.381871,201.20056
14354017_1341941,0.9599785,-94.98912,-4.2758565,219.151
2543618_1341941,0.955402,-97.9729,-4.5044913,217.314
12086559_10442426,0.87395227,-167.86972,-7.5235834,195.74185
2075067_6782795,0.8067568,-196.7622,-8.961635,166.62656
8591328_14987413,0.9647827,-83.8027,-3.8635597,204.22983
4775336_16712216,0.9585548,-94.53907,-4.283385,211.2276
16390717_9524421,0.96358013,-86.08107,-3.9299555,204.31195
3097981_7655361,0.8281244,-165.23398,-7.571945,138.11336
711742_2556860,0.81855905,-189.6257,-8.561237,161.93939
4234469_2556860,0.7891103,-210.56924,-9.510925,169.22076
143494_2556860,0.81912404,-195.31082,-8.796284,175.15863
9132060_13321306,0.9822896,-63.564987,-2.8832226,229.97597
15746737_13321306,0.98270255,-63.246456,-2.8672009,233.35898
7914555_14082693,0.97572154,-79.37041,-3.6436934,266.64963
13490347_1672777,0.93262947,-118.80126,-5.377549,196.73497
14552152_16422707,0.9843967,-59.79397,-2.7412195,229.15305
5217295_16422707,0.98908645,-50.734238,-2.292272,232.53192
5217295_14552152,0.9963739,-28.243011,-1.2931598,226.69583
7939283_16313033,0.9278021,-106.69237,-4.9012785,154.27844
7939283_12141375,0.9380401,-98.92944,-4.4793797,151.2894
521798_1138194,0.91847336,-129.85956,-5.8880577,195.2826
13328833_1138194,0.7884041,-201.94653,-9.164726,154.02628
1906834_13328833,0.33459163,-349.10614,-16.159115,65.324326
10867375_16810754,0.95502836,-100.55326,-4.5499306,218.02376
16856636_16865895,0.9766391,-64.88989,-2.948922,181.10767
16996923_16856636,0.9551021,-89.853935,-4.080965,176.65276
10092213_12275950,0.9245503,-138.03314,-6.255657,235.20813
10092213_2124833,0.850241,-190.46399,-8.675703,207.03932
15302057_17000198,0.91466814,-123.78128,-5.639452,169.86041
14354804_17364918,0.95891804,-99.07855,-4.4391985,229.96597
4455515_17364918,0.9984069,-19.325518,-0.87719536,239.74988
8060435_12461755,0.59159535,-278.2644,-12.732997,111.50041
1884333_4081057,0.9972704,-24.512346,-1.1322873,233.57878
17084373_9665923,0.99821985,-20.347095,-0.9301159,235.30429
9665923_4081057,0.99789166,-21.988224,-1.009635,235.25485
1519601_7592524,0.9748005,-70.06198,-3.1966548,196.37578
2502766_7592524,0.97159564,-75.426605,-3.3934078,195.96439
15000628_1274297,0.98111385,-60.603737,-2.763586,198.29056
17119150_8085230,0.93945223,-110.314766,-5.057359,197.20665
13271347_17119150,0.9473569,-102.8103,-4.5897665,188.13596
